# ID        RA            DEC           z      Mag    Int_Pz    Rad(')   Rank
875.000000   175.6867054  15.5017811    1.49   99.00  0.195     3.02     94
3222.000000   175.6371841  15.455264    0.96   99.00  0.194     2.94     94
1665.000000   175.7260231  15.4839841    0.96   99.00  0.194     2.95     94
2648.000000   175.6392831  15.4660018    0.96   99.00  0.194     2.95     94
5507.000000   175.6958762  15.4077057    0.93   99.00  0.190     2.66     94
808.000000   175.6928561  15.5004054    0.96   99.00  0.194     2.95     94
880.000000   175.701007  15.4990357    0.96   99.00  0.194     2.96     94
368.000000   175.6890058  15.5083596    1.41   99.00  0.199     3.42     94
5207.000000   175.7246967  15.4171181    0.96   99.00  0.194     2.96     94
5238.000000   175.7230995  15.4155786    0.96   99.00  0.194     2.96     94
2240.000000   175.7117148  15.4739077    0.87   99.00  0.175     1.93     94
2610.000000   175.7470954  15.4666192    0.98   99.00  0.200     3.54     94
2003.000000   175.7314136  15.4776635    0.96   99.00  0.194     2.97     94
916.000000   175.7022993  15.4988978    0.96   99.00  0.194     2.97     94
1323.000000   175.720839  15.4893849    0.96   99.00  0.194     2.97     94
2226.000000   175.7338289  15.4737412    0.96   99.00  0.194     2.97     94
3356.000000   175.6364979  15.4530095    0.96   99.00  0.194     2.98     94
5141.000000   175.6497531  15.4181385    0.96   99.00  0.194     2.98     94
2736.000000   175.6601295  15.4635502    0.82   99.00  0.170     1.77     94
5299.000000   175.6540969  15.413823    0.96   99.00  0.194     2.98     94
3304.000000   175.6197221  15.4518606    1.48   99.00  0.203     3.94     94
179.000000   175.688014  15.5149132    0.99   99.00  0.202     3.81     94
32.000000   175.705734  15.3767972    0.99   99.00  0.207     4.59     94
733.000000   175.6516876  15.5020023    0.98   99.00  0.201     3.69     94
881.000000   175.7013832  15.4994821    0.96   99.00  0.194     2.99     94
1563.000000   175.6511927  15.4864358    0.96   99.00  0.194     2.99     94
6374.000000   175.7005609  15.3866468    1.40   99.00  0.203     3.95     94
1812.000000   175.729735  15.4807723    0.96   99.00  0.194     2.99     94
862.000000   175.7041888  15.4987674    0.96   99.00  0.194     2.99     94
4534.000000   175.6404086  15.4314693    0.96   99.00  0.194     3.00     94
397.000000   175.6978053  15.5084629    0.97   99.00  0.199     3.47     94
4645.000000   175.6646825  15.4270974    0.88   99.00  0.176     1.98     94
4667.000000   175.6428825  15.4266577    0.96   99.00  0.194     3.00     94
4817.000000   175.7328012  15.4263342    0.96   99.00  0.194     3.00     94
752.000000   175.6528375  15.5006801    0.98   99.00  0.200     3.59     94
1632.000000   175.7363187  15.4828561    0.97   99.00  0.198     3.38     93
1810.000000   175.7305558  15.4802245    0.96   99.00  0.194     3.01     93
1207.000000   175.7173386  15.4928459    0.96   99.00  0.194     3.01     93
5679.000000   175.702521  15.4031708    0.96   99.00  0.194     3.01     93
3794.000000   175.6346308  15.4459723    0.96   99.00  0.195     3.10     93
5656.000000   175.7029133  15.4032321    0.96   99.00  0.194     3.02     93
2258.000000   175.7485788  15.4726352    0.98   99.00  0.201     3.73     93
5420.000000   175.6608806  15.4067271    1.41   99.00  0.195     3.10     93
4830.000000   175.6269775  15.42506    1.48   99.00  0.202     3.86     93
3943.000000   175.619425  15.4420359    0.99   99.00  0.203     4.00     93
1888.000000   175.6448042  15.4797952    0.96   99.00  0.194     3.02     93
5618.000000   175.7061025  15.4041804    0.96   99.00  0.194     3.02     93
1116.000000   175.6647204  15.496513    0.96   99.00  0.194     3.02     93
4563.000000   175.6409376  15.4293376    0.96   99.00  0.194     3.02     93
2691.000000   175.7381964  15.465234    0.96   99.00  0.194     3.02     93
1005.000000   175.6641801  15.496359    0.96   99.00  0.194     3.03     93
1139.000000   175.7237309  15.4942565    0.97   99.00  0.197     3.30     93
3228.000000   175.6356617  15.4549869    0.96   99.00  0.194     3.03     93
890.000000   175.6916759  15.4991194    0.95   99.00  0.192     2.87     93
1582.000000   175.7276096  15.4845086    0.96   99.00  0.194     3.04     93
1244.000000   175.7189331  15.492255    0.96   99.00  0.194     3.04     93
5399.000000   175.6568754  15.4105057    0.96   99.00  0.194     3.04     93
5115.000000   175.7281472  15.4186671    0.96   99.00  0.194     3.04     93
759.000000   175.6798329  15.5016464    0.96   99.00  0.194     3.05     93
5400.000000   175.6570477  15.4099684    0.96   99.00  0.194     3.06     93
586.000000   175.6684511  15.5038047    0.97   99.00  0.197     3.34     93
2676.000000   175.7387981  15.4654762    0.96   99.00  0.194     3.06     93
2773.000000   175.7394166  15.4632814    0.96   99.00  0.194     3.06     93
5372.000000   175.655217  15.4112689    0.96   99.00  0.194     3.06     93
2164.000000   175.7490394  15.474775    0.98   99.00  0.201     3.80     93
1697.000000   175.7291445  15.4835344    0.96   99.00  0.194     3.07     93
4502.000000   175.6388787  15.4318732    0.96   99.00  0.194     3.07     93
1171.000000   175.6635559  15.4937345    0.94   99.00  0.192     2.91     93
5278.000000   175.7202943  15.4107936    0.96   99.00  0.194     3.07     93
4075.000000   175.7395913  15.4394989    0.96   99.00  0.194     3.07     93
769.000000   175.676871  15.5014775    0.96   99.00  0.194     3.07     93
5627.000000   175.7078644  15.4039056    0.96   99.00  0.194     3.07     93
1864.000000   175.731868  15.4802161    0.96   99.00  0.194     3.07     93
1760.000000   175.7301494  15.4825416    0.96   99.00  0.194     3.08     93
5791.000000   175.6858573  15.4000605    0.96   99.00  0.194     3.08     93
670.000000   175.684711  15.5026638    0.96   99.00  0.194     3.08     93
2871.000000   175.7403251  15.4608428    0.96   99.00  0.194     3.08     93
4711.000000   175.6596582  15.4022718    0.97   99.00  0.197     3.37     93
5680.000000   175.7047921  15.4025225    0.96   99.00  0.194     3.09     93
1490.000000   175.6499636  15.4876529    0.96   99.00  0.194     3.09     93
2618.000000   175.6269971  15.4634272    0.97   99.00  0.199     3.60     93
4616.000000   175.6386406  15.4277574    0.96   99.00  0.195     3.18     93
963.000000   175.651816  15.4979495    1.41   99.00  0.198     3.49     93
1351.000000   175.7255903  15.490136    1.49   99.00  0.195     3.19     93
4019.000000   175.7405178  15.4416609    0.96   99.00  0.194     3.10     93
6387.000000   175.7013318  15.3861431    0.98   99.00  0.202     3.99     93
5594.000000   175.7145518  15.4065971    0.96   99.00  0.194     3.10     93
2080.000000   175.7470054  15.4761311    0.98   99.00  0.200     3.73     93
1929.000000   175.6428982  15.4793917    0.96   99.00  0.194     3.10     93
824.000000   175.7068878  15.4997373    0.96   99.00  0.194     3.10     93
730.000000   175.6762913  15.501858    0.96   99.00  0.194     3.10     93
362.000000   175.6544345  15.5097449    0.99   99.00  0.202     4.00     93
427.000000   175.6602041  15.5076171    0.98   99.00  0.200     3.74     93
2786.000000   175.635787  15.463797    0.96   99.00  0.194     3.11     93
5398.000000   175.6498461  15.4105612    1.49   99.00  0.196     3.29     93
689.000000   175.6970872  15.502425    0.96   99.00  0.194     3.11     93
695.000000   175.7023115  15.501329    0.96   99.00  0.194     3.11     93
2427.000000   175.6378945  15.4703959    0.96   99.00  0.194     3.11     93
1831.000000   175.7322907  15.4807671    0.96   99.00  0.194     3.11     93
6211.000000   175.7017161  15.390348    1.40   99.00  0.200     3.75     93
2762.000000   175.7403291  15.4634357    0.96   99.00  0.194     3.12     93
5277.000000   175.7216857  15.4108993    0.96   99.00  0.194     3.12     93
6042.000000   175.6741028  15.3923533    0.97   99.00  0.199     3.63     93
2183.000000   175.7362915  15.4743342    0.96   99.00  0.194     3.12     93
5407.000000   175.7209097  15.4102787    0.96   99.00  0.194     3.12     93
4800.000000   175.6395591  15.4127558    0.97   99.00  0.199     3.63     93
3716.000000   175.6341538  15.447051    0.96   99.00  0.194     3.12     93
1995.000000   175.7344106  15.4778515    0.96   99.00  0.194     3.12     93
4260.000000   175.7396402  15.4363526    0.96   99.00  0.194     3.12     93
3562.000000   175.6339334  15.4491395    0.96   99.00  0.194     3.13     93
2792.000000   175.740736  15.4627087    0.96   99.00  0.194     3.13     93
1467.000000   175.7325544  15.4862267    0.97   99.00  0.196     3.32     93
1055.000000   175.7164206  15.4958029    0.96   99.00  0.194     3.13     93
5371.000000   175.6526854  15.4117198    0.96   99.00  0.194     3.13     93
5392.000000   175.7192397  15.408611    0.96   99.00  0.194     3.14     93
4276.000000   175.7491426  15.4356923    0.97   99.00  0.199     3.66     93
865.000000   175.6652614  15.4989964    0.96   99.00  0.194     3.14     93
1054.000000   175.7167722  15.4958061    0.96   99.00  0.194     3.14     93
5382.000000   175.6528361  15.4113513    0.96   99.00  0.194     3.14     93
5527.000000   175.7171855  15.4071959    0.96   99.00  0.194     3.15     93
4188.000000   175.7472666  15.4378394    0.50   26.03  0.052     3.53     93
3198.000000   175.7582944  15.4548688    0.98   99.00  0.202     4.08     93
4847.000000   175.6404954  15.4255431    0.96   99.00  0.194     3.15     93
2525.000000   175.6364259  15.4686074    0.96   99.00  0.194     3.15     93
575.000000   175.6864015  15.5039439    0.96   99.00  0.194     3.15     93
5222.000000   175.647912  15.4156149    0.96   99.00  0.194     3.16     93
5341.000000   175.651327  15.4123448    0.96   99.00  0.194     3.16     93
5307.000000   175.6502005  15.4133192    0.96   99.00  0.194     3.16     93
6112.000000   175.6795282  15.3943198    1.49   99.00  0.197     3.46     93
5495.000000   175.6531155  15.4107395    0.96   99.00  0.194     3.16     93
5782.000000   175.701695  15.4003811    0.96   99.00  0.194     3.16     93
866.000000   175.6656462  15.4995235    0.96   99.00  0.194     3.16     93
1129.000000   175.7234902  15.4914934    0.96   99.00  0.194     3.17     93
892.000000   175.7054757  15.5013679    0.96   99.00  0.194     3.17     93
1545.000000   175.728618  15.4866797    0.96   99.00  0.194     3.17     93
464.000000   175.7065662  15.5062703    0.97   99.00  0.197     3.46     93
4014.000000   175.7417794  15.4417768    0.96   99.00  0.194     3.17     93
946.000000   175.6528077  15.4918919    0.96   99.00  0.194     3.17     93
406.000000   175.6768465  15.5081948    0.97   99.00  0.197     3.47     93
1437.000000   175.7269987  15.4884064    0.96   99.00  0.194     3.17     93
5485.000000   175.7193874  15.4080845    0.96   99.00  0.194     3.17     93
593.000000   175.6823748  15.5040141    0.96   99.00  0.194     3.17     93
1482.000000   175.6852388  15.4878798    1.51   99.00  0.179     2.19     93
765.000000   175.6702559  15.5014934    0.96   99.00  0.194     3.18     93
1960.000000   175.7350217  15.4786759    0.96   99.00  0.194     3.18     93
1763.000000   175.7326572  15.4821525    0.96   99.00  0.194     3.18     93
6517.000000   175.7056836  15.3820209    0.99   99.00  0.203     4.29     93
2431.000000   175.7393566  15.4703447    0.96   99.00  0.194     3.18     93
2703.000000   175.7412162  15.4648363    0.96   99.00  0.194     3.19     93
5469.000000   175.6550562  15.4087116    0.96   99.00  0.194     3.19     93
832.000000   175.7100546  15.500105    0.96   99.00  0.194     3.19     93
2367.000000   175.7390519  15.4715029    0.96   99.00  0.194     3.19     93
3504.000000   175.6327254  15.449685    0.96   99.00  0.194     3.19     93
3645.000000   175.6328439  15.4468764    0.96   99.00  0.194     3.20     93
1132.000000   175.7247206  15.4911679    0.96   99.00  0.194     3.20     93
3486.000000   175.6326422  15.4505753    0.96   99.00  0.194     3.20     93
3817.000000   175.6213137  15.4455761    0.98   99.00  0.200     3.87     93
3649.000000   175.6327373  15.4479056    0.96   99.00  0.194     3.20     93
560.000000   175.6909459  15.5046251    0.96   99.00  0.194     3.20     93
5647.000000   175.7203386  15.4020389    0.97   99.00  0.197     3.50     93
5227.000000   175.7292608  15.4159487    0.96   99.00  0.194     3.20     93
671.000000   175.6733609  15.502833    0.96   99.00  0.194     3.20     93
620.000000   175.6774905  15.5037847    0.96   99.00  0.194     3.20     93
5492.000000   175.7203469  15.4080993    0.96   99.00  0.194     3.20     93
1128.000000   175.72414  15.491812    0.96   99.00  0.194     3.20     93
2686.000000   175.6455835  15.4653535    0.62   27.15  0.051     2.59     93
5497.000000   175.655724  15.4079183    0.96   99.00  0.194     3.20     93
662.000000   175.7072524  15.50149    0.96   99.00  0.194     3.21     93
5529.000000   175.7174057  15.4060779    0.96   99.00  0.194     3.21     93
5901.000000   175.6706498  15.3952017    0.97   99.00  0.197     3.52     93
5526.000000   175.7167647  15.4056742    0.96   99.00  0.194     3.21     93
4688.000000   175.6575518  15.4065119    0.96   99.00  0.194     3.22     93
634.000000   175.6748936  15.5034937    0.96   99.00  0.194     3.22     93
5489.000000   175.6548687  15.408297    0.96   99.00  0.194     3.22     93
3650.000000   175.6324546  15.4474903    0.96   99.00  0.194     3.22     93
643.000000   175.6743476  15.5033724    0.96   99.00  0.194     3.22     93
5236.000000   175.6464424  15.4156335    0.96   99.00  0.194     3.22     93
621.000000   175.7003818  15.5036794    0.96   99.00  0.194     3.22     93
4575.000000   175.6374941  15.4286166    0.96   99.00  0.194     3.22     93
4426.000000   175.6355202  15.4332208    0.96   99.00  0.194     3.22     92
1738.000000   175.6377988  15.4816877    0.96   99.00  0.196     3.42     92
5775.000000   175.6701965  15.4004874    0.96   99.00  0.194     3.22     92
3919.000000   175.7482038  15.4418443    0.97   99.00  0.197     3.53     92
4039.000000   175.6332241  15.4411042    0.96   99.00  0.194     3.22     92
559.000000   175.6929627  15.5048906    0.96   99.00  0.194     3.22     92
1404.000000   175.6529885  15.4857279    0.93   99.00  0.190     2.89     92
1360.000000   175.6488619  15.4898279    0.96   99.00  0.194     3.23     92
5804.000000   175.703039  15.3995889    0.96   99.00  0.194     3.23     92
2918.000000   175.6327628  15.4600182    0.96   99.00  0.194     3.23     92
1389.000000   175.7277693  15.4891795    0.96   99.00  0.194     3.23     92
1519.000000   175.7304859  15.4863538    0.96   99.00  0.194     3.23     92
4141.000000   175.7422607  15.4385941    0.96   99.00  0.194     3.23     92
5508.000000   175.72073  15.4076687    0.96   99.00  0.194     3.24     92
1359.000000   175.6486031  15.489826    0.96   99.00  0.194     3.24     92
1121.000000   175.7239952  15.4927118    0.96   99.00  0.194     3.24     92
