# ID    RA            DEC          photz   Mag     Int_Pz   Rad(_)   Rank   r      zband   c1      c2      sed  
  3248  175.6278675   15.4548248   0.96    99.0    0.194    3.48     91     0.0    0.0     0.69    0.0     3    
  3251  175.6316503   15.4547927   1.08    99.0    0.252    3.26     116    0.0    0.0     1.0     0.23    3    
  3263  175.7495676   15.454792    0.96    99.0    0.194    3.57     91     0.0    0.0     1.11    0.0     3    
  3273  175.7362577   15.4541512   1.03    99.0    0.226    2.8      107    0.01   0.0     1.5     0.24    3    
  3276  175.6248071   15.4540697   0.96    99.0    0.194    3.65     91     0.0    0.0     0.34    0.0     3    
  3278  175.6283593   15.4551426   0.96    99.0    0.194    3.45     92     0.0    0.0     0.11    0.0     3    
  3281  175.6165904   15.4497265   0.96    99.0    0.194    4.13     89     0.0    0.0     0.86    0.0     3    
  3283  175.6171321   15.4535471   0.96    99.0    0.194    4.1      90     0.0    0.0     1.33    0.0     3    
  3287  175.6180113   15.4517403   0.96    99.0    0.194    4.04     90     0.0    0.0     0.36    0.0     3    
  3299  175.7348367   15.4538041   0.83    25.5    0.197    2.72     326    0.05   0.23    1.8     0.52    3    
  3301  175.6207387   15.4528236   0.96    99.0    0.194    3.89     90     0.0    0.0     1.42    0.0     3    
  3302  175.6206218   15.4532643   1.17    99.0    0.314    3.89     139    0.0    0.0     0.15    0.06    3    
  3310  175.6296645   15.4535847   1.02    99.0    0.216    3.37     101    0.0    0.0     1.2     0.13    3    
  3313  175.6410439   15.4536717   1.22    99.0    0.336    2.72     152    0.0    0.0     0.99    0.49    3    
  3315  175.7489463   15.4545014   0.96    99.0    0.194    3.53     91     0.0    0.0     0.2     0.0     3    
  3316  175.6271742   15.4534539   0.96    99.0    0.194    3.52     91     0.0    0.0     0.19    0.0     3    
  3317  175.6269257   15.4531494   0.96    99.0    0.194    3.53     91     0.0    0.0     1.56    0.0     3    
  3318  175.7293615   15.4536104   0.95    27.15   0.246    2.4      381    0.01   0.05    0.71    0.19    3    
  3319  175.6230108   15.4532881   0.96    99.0    0.194    3.76     91     0.0    0.0     3.02    0.0     3    
  3321  175.628772    15.4533112   1.17    99.0    0.313    3.42     140    0.0    0.0     1.87    0.74    3    
  3322  175.7133752   15.4522788   1.28    22.93   0.567    1.47     1018   0.33   2.44    48.31   42.85   3    
  3328  175.7485699   15.4532009   0.96    99.0    0.194    3.51     91     0.0    0.0     0.14    0.0     3    
  3332  175.6538227   15.4533348   1.17    28.9    0.336    1.98     488    0.02   0.01    1.72    0.8     3    
  3336  175.7473843   15.4515017   0.96    99.0    0.194    3.44     92     0.0    0.0     0.84    0.0     3    
  3338  175.7497208   15.4504534   0.96    99.0    0.194    3.57     91     0.0    0.0     3.16    0.0     3    
  3340  175.749158    15.4503202   0.96    99.0    0.194    3.54     91     0.0    0.0     0.41    0.0     3    
  3341  175.7489129   15.4495136   1.2     99.0    0.331    3.53     147    0.0    0.0     13.43   6.25    3    
  3342  175.7509617   15.4504575   0.96    99.0    0.195    3.65     91     0.0    0.0     38.02   0.19    3    
  3346  175.7478924   15.4516294   0.96    99.0    0.194    3.47     92     0.0    0.0     0.87    0.0     3    
  3347  175.7498994   15.4526569   1.01    99.0    0.215    3.58     100    0.0    0.0     1.91    0.2     3    
  3348  175.7482355   15.4521704   0.96    99.0    0.194    3.49     91     0.0    0.0     4.83    0.0     3    
  3349  175.7483343   15.4517134   0.96    99.0    0.194    3.49     91     0.0    0.0     2.38    0.0     3    
  3351  175.7490654   15.4520854   0.96    99.0    0.194    3.54     91     0.0    0.0     1.77    0.0     3    
  3355  175.7479916   15.4530998   0.96    99.0    0.194    3.47     91     0.0    0.0     0.21    0.0     3    
  3356  175.6364979   15.4530095   0.96    99.0    0.194    2.98     94     0.0    0.0     1.24    0.0     3    
  3357  175.6242652   15.4529115   0.96    99.0    0.194    3.68     91     0.0    0.0     1.63    0.0     3    
  3364  175.721665    15.4490231   0.96    99.0    0.194    1.96     101    0.0    0.0     1.11    0.0     3    
  3373  175.7489647   15.4525297   0.99    99.0    0.207    3.53     97     0.0    0.0     2.49    0.17    3    
  3374  175.6400792   15.4522997   0.9     99.0    0.183    2.77     90     0.03   0.0     1.61    0.0     3    
  3382  175.6214878   15.4523739   0.96    99.0    0.194    3.84     90     0.0    0.0     1.21    0.0     3    
  3383  175.6221746   15.4519878   1.1     99.0    0.266    3.8      119    0.0    0.0     4.79    1.28    3    
  3384  175.6221925   15.4513665   0.96    99.0    0.194    3.8      90     0.0    0.0     1.04    0.0     3    
  3390  175.6241506   15.4523291   1.14    99.0    0.293    3.69     131    0.0    0.0     0.53    0.18    3    
  3402  175.7603331   15.4522547   1.3     99.0    0.321    4.19     141    0.0    0.0     0.44    0.29    3    
  3406  175.7469142   15.4518194   0.96    99.0    0.194    3.41     92     0.0    0.0     5.4     0.0     3    
  3407  175.6263656   15.4517614   1.07    99.0    0.243    3.56     111    0.0    0.0     0.84    0.17    3    
  3410  175.6149207   15.4516969   0.96    99.0    0.194    4.22     89     0.0    0.0     2.61    0.0     3    
  3413  175.6689874   15.4513915   1.15    24.38   0.626    1.1      1065   0.07   0.64    8.17    5.92    3    
  3419  175.6341619   15.4515807   0.96    99.0    0.197    3.11     94     0.01   0.0     1.6     0.05    3    
  3422  175.7566081   15.4512827   0.96    99.0    0.194    3.97     90     0.0    0.0     4.61    0.0     3    
  3433  175.6215195   15.4533174   0.96    99.0    0.194    3.84     90     0.0    0.0     1.79    0.0     3    
  3442  175.7374832   15.4495431   1.19    23.24   0.669    2.87     1167   0.28   1.84    26.06   20.7    3    
  3443  175.7480016   15.4506866   0.96    99.0    0.194    3.47     91     0.0    0.0     1.42    0.0     3    
  3444  175.7464979   15.4506828   0.96    99.0    0.194    3.39     92     0.0    0.0     3.6     0.0     3    
  3447  175.7479578   15.4485268   1.18    99.0    0.321    3.48     143    0.0    0.0     1.04    0.44    3    
  3451  175.7473523   15.4470187   1.26    99.0    0.337    3.45     149    0.0    0.0     3.05    1.79    3    
  3452  175.7450077   15.44864     1.08    99.0    0.252    3.31     116    0.0    0.0     2.27    0.52    3    
  3454  175.7470151   15.4497263   1.24    99.0    0.339    3.42     150    0.0    0.0     10.28   5.5     3    
  3455  175.7441032   15.4471081   0.96    99.0    0.194    3.26     92     0.0    0.0     2.21    0.0     3    
  3457  175.7456264   15.4494443   1.28    99.0    0.329    3.34     147    0.0    0.0     11.38   7.18    3    
  3459  175.7473039   15.4483132   1.07    99.0    0.243    3.44     111    0.0    0.0     1.24    0.25    3    
  3461  175.7521173   15.4509046   1.17    99.0    0.313    3.71     139    0.0    0.0     1.69    0.67    3    
  3462  175.7526688   15.4501282   0.96    99.0    0.194    3.74     91     0.0    0.0     1.63    0.0     3    
  3467  175.6216374   15.451063    0.96    99.0    0.194    3.83     90     0.0    0.0     0.99    0.0     3    
  3470  175.6199302   15.4508978   0.96    99.0    0.194    3.93     90     0.0    0.0     0.09    0.0     3    
  3477  175.6758011   15.4499849   1.2     23.32   0.646    0.71     1163   0.18   1.71    26.06   19.95   3    
  3484  175.6159229   15.4506162   0.96    99.0    0.194    4.16     89     0.0    0.0     0.29    0.0     3    
  3485  175.6191817   15.4505675   0.99    99.0    0.206    3.98     95     0.0    0.0     3.73    0.24    3    
  3486  175.6326422   15.4505753   0.96    99.0    0.194    3.2      93     0.0    0.0     1.01    0.0     3    
  3492  175.6256269   15.4504159   0.96    99.0    0.194    3.6      91     0.0    0.0     0.55    0.0     3    
  3495  175.738652    15.4502641   0.84    23.99   0.097    2.93     177    0.24   0.92    1.94    1.91    3    
  3504  175.6327254   15.449685    0.96    99.0    0.194    3.19     93     0.0    0.0     1.94    0.0     3    
  3515  175.7538151   15.4498549   0.96    99.0    0.194    3.81     90     0.0    0.0     0.1     0.0     3    
  3519  175.7569144   15.4487954   0.96    99.0    0.194    3.99     90     0.0    0.0     0.17    0.0     3    
  3520  175.7571154   15.4486329   1.19    99.0    0.322    4.0      141    0.0    0.0     1.54    0.66    3    
  3524  175.6266627   15.4496533   0.96    99.0    0.194    3.54     91     0.0    0.0     0.52    0.0     3    
  3529  175.6782034   15.4497455   1.08    99.0    0.264    0.57     171    0.01   0.0     0.78    0.23    3    
  3531  175.6189605   15.4482928   1.04    99.0    0.225    3.99     102    0.0    0.0     1.89    0.27    3    
  3532  175.6152074   15.4494432   0.96    99.0    0.194    4.21     89     0.0    0.0     18.71   0.0     3    
  3533  175.6208624   15.4492671   0.96    99.0    0.194    3.88     90     0.0    0.0     2.75    0.0     3    
  3543  175.6374323   15.4495411   0.96    99.0    0.194    2.92     94     0.0    0.0     1.01    0.0     3    
  3547  175.752407    15.4462942   0.96    99.0    0.194    3.74     91     0.0    0.0     1.74    0.0     3    
  3550  175.753005    15.4452742   1.29    99.0    0.328    3.78     145    0.0    0.0     36.31   23.12   3    
  3552  175.7534371   15.4493296   0.96    99.0    0.194    3.79     90     0.0    0.0     1.53    0.0     3    
  3558  175.7531801   15.4482836   0.96    99.0    0.195    3.78     91     0.0    0.0     210.86  1.41    3    
  3560  175.7535246   15.4472422   1.3     99.0    0.32     3.8      141    0.0    0.0     31.62   20.89   3    
  3562  175.6339334   15.4491395   0.96    99.0    0.194    3.13     93     0.0    0.0     1.24    0.0     3    
  3572  175.6264213   15.4488432   0.96    99.0    0.194    3.56     91     0.0    0.0     1.33    0.0     3    
  3573  175.6260292   15.4485231   0.96    99.0    0.194    3.58     91     0.0    0.0     1.57    0.0     3    
  3579  175.6360571   15.449154    1.15    99.0    0.301    3.0      137    0.0    0.0     0.36    0.13    3    
  3587  175.6220512   15.4490716   0.96    99.0    0.194    3.81     90     0.0    0.0     0.65    0.0     3    
  3588  175.622459    15.4488447   0.96    99.0    0.194    3.79     90     0.0    0.0     1.96    0.0     3    
  3589  175.6371718   15.4491714   0.91    99.0    0.185    2.94     90     0.01   0.0     0.64    0.0     3    
  3590  175.7254801   15.4484254   0.9     22.07   0.103    2.18     207    0.77   5.4     31.33   20.14   3    
  3597  175.7331631   15.4457072   1.07    26.95   0.274    2.64     424    0.01   0.06    2.56    0.71    3    
  3602  175.737399    15.4468634   0.4     23.28   0.0      2.87     16     0.68   1.77    2.68    2.27    3    
  3610  175.6302144   15.4488731   0.96    99.0    0.194    3.34     92     0.0    0.0     0.35    0.0     3    
  3611  175.7522941   15.4488108   1.23    99.0    0.338    3.73     149    0.0    0.0     1.31    0.67    3    
  3616  175.6740773   15.4487538   0.96    99.0    0.194    0.82     127    0.0    0.0     0.44    0.0     3    
  3628  175.6237112   15.4504554   0.96    99.0    0.194    3.71     91     0.0    0.0     0.52    0.0     3    
  3631  175.6268988   15.4479897   0.96    99.0    0.194    3.54     91     0.0    0.0     2.96    0.0     3    
  3637  175.7557253   15.4483012   1.08    99.0    0.253    3.93     114    0.0    0.0     1.04    0.24    3    
  3641  175.7463107   15.4458592   1.25    99.0    0.339    3.39     150    0.0    0.0     11.38   6.37    3    
  3643  175.6318614   15.4478391   1.15    99.0    0.296    3.25     134    0.0    0.0     0.26    0.09    3    
  3645  175.6328439   15.4468764   0.96    99.0    0.194    3.2      93     0.0    0.0     0.8     0.0     3    
  3646  175.6334258   15.4475109   0.99    99.0    0.206    3.16     98     0.0    0.0     3.66    0.23    3    
  3649  175.6327373   15.4479056   0.96    99.0    0.194    3.2      93     0.0    0.0     1.67    0.0     3    
  3650  175.6324546   15.4474903   0.96    99.0    0.194    3.22     93     0.0    0.0     1.79    0.0     3    
  3655  175.6166883   15.447938    1.13    99.0    0.282    4.13     125    0.0    0.0     2.17    0.67    3    
  3656  175.6303621   15.4482167   1.09    99.0    0.26     3.33     119    0.0    0.0     0.08    0.02    3    
  3657  175.6312112   15.4481233   0.96    99.0    0.194    3.29     92     0.0    0.0     0.51    0.0     3    
  3658  175.6146978   15.4477455   0.96    99.0    0.194    4.24     89     0.0    0.0     1.72    0.0     3    
  3666  175.7027495   15.4453386   0.09    16.21   0.0      0.93     44     597.04 1191.24 487.53  302.0   3    
  3669  175.7298148   15.4480352   0.93    99.0    0.189    2.43     95     0.01   0.0     0.94    0.0     3    
  3684  175.6247381   15.4457747   0.96    99.0    0.194    3.67     91     0.0    0.0     2.36    0.0     3    
  3685  175.6229039   15.444337    1.09    99.0    0.254    3.78     115    0.0    0.0     5.6     1.32    3    
  3686  175.6230538   15.4436868   1.12    99.0    0.277    3.78     124    0.0    0.0     2.42    0.72    3    
  3687  175.6231121   15.4432913   1.0     99.0    0.208    3.78     96     0.0    0.0     1.33    0.1     3    
  3689  175.6237197   15.4463917   1.3     99.0    0.318    3.73     141    0.0    0.0     105.68  70.47   3    
  3698  175.7505218   15.4471357   0.96    99.0    0.194    3.63     91     0.0    0.0     1.25    0.0     3    
  3701  175.6440076   15.4473504   0.96    99.0    0.194    2.55     96     0.0    0.0     0.47    0.0     3    
  3710  175.6797038   15.4465116   1.17    99.0    0.313    0.56     192    0.0    0.0     1.69    0.67    3    
  3716  175.6341538   15.447051    0.96    99.0    0.194    3.12     93     0.0    0.0     0.51    0.0     3    
  3718  175.6200285   15.4468096   1.09    99.0    0.255    3.94     115    0.0    0.0     2.33    0.55    3    
  3725  175.6485953   15.4468241   0.96    99.0    0.194    2.29     98     0.0    0.0     0.39    0.0     3    
  3731  175.7097008   15.4462986   1.2     22.76   0.684    1.3      1235   0.38   2.86    40.93   34.67   3    
  3736  175.6175761   15.4454403   0.96    99.0    0.195    4.08     90     0.0    0.0     2.42    0.01    3    
  3738  175.6165724   15.4446347   1.05    99.0    0.233    4.15     105    0.0    0.0     1.41    0.24    3    
  3740  175.6150523   15.4441777   0.96    99.0    0.194    4.24     89     0.0    0.0     2.31    0.0     3    
  3741  175.6144404   15.4438717   1.17    99.0    0.315    4.27     138    0.0    0.0     3.13    1.26    3    
  3744  175.6169469   15.4418668   1.04    99.0    0.229    4.14     104    0.0    0.0     1.64    0.26    3    
  3745  175.6163046   15.4418121   0.99    99.0    0.206    4.18     94     0.0    0.0     1.8     0.12    3    
  3753  175.6144559   15.4451589   0.96    99.0    0.194    4.27     89     0.0    0.0     4.09    0.0     3    
  3754  175.6145186   15.4446457   0.96    99.0    0.194    4.26     89     0.0    0.0     0.23    0.0     3    
  3755  175.6155001   15.4435696   0.96    99.0    0.194    4.22     89     0.0    0.0     4.41    0.0     3    
